The data in this file is a subset of EMG recording of lower limb muscles during VO2max test.
Courtesy of INSEP Research Department (http://www.insep.fr)

Time	Vastus Lateralis
4.6965	0.7324
4.697	3.0212
4.6975	-0.0916
4.698	1.3733
4.6985	5.9509
4.699	-1.9226
4.6995	0.2747
4.7	-0.5493
4.7005	3.5706
4.701	-4.4861
4.7015	-6.4087
4.702	-8.8806
4.7025	-15.4724
4.703	-10.6201
4.7035	-12.5427
4.704	-6.8665
4.7045	-16.3879
4.705	-5.0354
4.7055	-9.3384
4.706	-11.6272
4.7065	-20.5078
4.707	-2.1057
4.7075	-12.1765
4.708	-8.1482
4.7085	-17.8528
4.709	-22.3389
4.7095	-4.7607
4.71	-10.3455
4.7105	-5.3101
4.711	-20.6909
4.7115	-10.8032
4.712	-11.261
4.7125	-20.7825
4.713	-11.4441
4.7135	-8.5144
4.714	-12.3596
4.7145	-20.9656
4.715	-20.5078
4.7155	-16.2048
4.716	-15.1062
4.7165	-13.4583
4.717	-18.4021
4.7175	-11.0779
4.718	-16.571
4.7185	-13.8245
4.719	-9.7961
4.7195	-15.0146
4.72	-22.4304
4.7205	-15.4724
4.721	-19.6838
4.7215	-13.1836
4.722	-10.2539
4.7225	-7.5073
4.723	-8.7891
4.7235	-5.5847
4.724	-10.2539
4.7245	-6.134
4.725	-15.3809
4.7255	-12.2681
4.726	-16.8457
4.7265	-19.8669
4.727	-22.3389
4.7275	-24.9939
4.728	-28.3813
4.7285	-27.1912
4.729	-27.9236
4.7295	-22.522
4.73	-31.311
4.7305	-29.1138
4.731	-15.8386
4.7315	-22.4304
4.732	-17.7612
4.7325	-26.4587
4.733	-20.5078
4.7335	-21.4233
4.734	-22.522
4.7345	-28.656
4.735	-26.0925
4.7355	-20.5994
4.736	-21.1487
4.7365	-27.0081
4.737	-23.3459
4.7375	-24.4446
4.738	-24.6277
4.7385	-27.3743
4.739	-30.9448
4.7395	-27.7405
4.74	-22.8882
4.7405	-23.3459
4.741	-32.0435
4.7415	-27.9236
4.742	-27.9236
4.7425	-31.7688
4.743	-20.5994
4.7435	-23.3459
4.744	-20.3247
4.7445	-20.1416
4.745	-16.2048
4.7455	-33.8745
4.746	-22.7051
4.7465	-31.4941
4.747	-20.5994
4.7475	-25.9094
4.748	-27.5574
4.7485	-28.1067
4.749	-27.832
4.7495	-30.0293
4.75	-25.3601
4.7505	-22.7051
4.751	-33.8745
4.7515	-33.9661
4.752	-31.2195
4.7525	-30.0293
4.753	-40.2832
4.7535	-38.0859
4.754	-39.7339
4.7545	-35.614
4.755	-33.5999
4.7555	-33.8745
4.756	-45.3186
4.7565	-44.8608
4.757	-43.0298
4.7575	-38.269
4.758	-38.1775
4.7585	-36.7126
4.759	-38.1775
4.7595	-35.2478
4.76	-37.9028
4.7605	-40.0085
4.761	-39.2761
4.7615	-38.1775
4.762	-36.6211
4.7625	-40.2832
4.763	-40.741
4.7635	-37.5366
4.764	-25.7263
4.7645	-33.2336
4.765	-23.8953
4.7655	-33.5083
4.766	-38.3606
4.7665	-33.4167
4.767	-42.572
4.7675	-36.438
4.768	-44.4031
4.7685	-43.2129
4.769	-39.6423
4.7695	-31.6772
4.77	-36.3464
4.7705	-34.6069
4.771	-41.4734
4.7715	-36.6211
4.772	-34.8816
4.7725	-36.438
4.773	-39.2761
4.7735	-39.917
4.774	-38.9099
4.7745	-40.741
4.775	-37.9944
4.7755	-35.9802
4.776	-40.1917
4.7765	-34.6069
4.777	-28.8391
4.7775	-38.5437
4.778	-39.7339
4.7785	-35.614
4.779	-32.3181
4.7795	-32.959
4.78	-42.4805
4.7805	-37.6282
4.781	-39.2761
4.7815	-52.002
4.782	-43.6707
4.7825	-51.4526
4.783	-49.3469
4.7835	-49.53
4.784	-44.4946
4.7845	-43.8538
4.785	-45.9595
4.7855	-53.7415
4.786	-51.2695
4.7865	-50.6287
4.787	-54.4739
4.7875	-44.6777
4.788	-55.2063
4.7885	-47.7905
4.789	-44.0369
4.7895	-39.093
4.79	-41.748
4.7905	-41.2903
4.791	-45.5933
4.7915	-40.6494
4.792	-40.3748
4.7925	-41.6565
4.793	-41.4734
4.7935	-44.4946
4.794	-45.0439
4.7945	-38.9099
4.795	-37.3535
4.7955	-37.0789
4.796	-39.2761
4.7965	-40.9241
4.797	-39.093
4.7975	-51.178
4.798	-44.1284
4.7985	-49.4385
4.799	-44.0369
4.7995	-39.2761
4.8	-52.2766
4.8005	-46.3257
4.801	-44.8608
4.8015	-44.22
4.802	-47.6074
4.8025	-35.2478
4.803	-38.1775
4.8035	-42.3889
4.804	-46.051
4.8045	-33.783
4.805	-40.0085
4.8055	-41.1987
4.806	-31.9519
4.8065	-35.9802
4.807	-41.1072
4.8075	-31.8604
4.808	-36.7126
4.8085	-28.656
4.809	-23.2544
4.8095	-25.6348
4.81	-29.9377
4.8105	-23.2544
4.811	-29.2053
4.8115	-37.0789
4.812	-39.4592
4.8125	-34.9731
4.813	-45.5017
4.8135	-36.438
4.814	-29.3884
4.8145	-32.0435
4.815	-34.1492
4.8155	-29.7546
4.816	-29.6631
4.8165	-34.4238
4.817	-32.2266
4.8175	-34.3323
4.818	-35.7971
4.8185	-35.5225
4.819	-32.4097
4.8195	-30.2124
4.82	-33.0505
4.8205	-28.0151
4.821	-32.5012
4.8215	-20.7825
4.822	-20.9656
4.8225	-21.8811
4.823	-25.8179
4.8235	-21.1487
4.824	-25.177
4.8245	-33.2336
4.825	-23.1628
4.8255	-20.7825
4.826	-28.7476
4.8265	-17.0288
4.827	-26.5503
4.8275	-23.2544
4.828	-18.3105
4.8285	-17.3035
4.829	-11.0779
4.8295	-16.3879
4.83	-18.8599
4.8305	-11.261
4.831	-14.9231
4.8315	-19.5007
4.832	-19.3176
4.8325	-15.4724
4.833	-14.5569
4.8335	-15.564
4.834	-13.8245
4.8345	-17.2119
4.835	-16.7542
4.8355	-19.8669
4.836	-16.8457
4.8365	-14.0991
4.837	-16.4795
4.8375	-15.3809
4.838	-12.6343
4.8385	-17.6697
4.839	-15.8386
4.8395	-12.3596
4.84	-14.1907
4.8405	-16.9373
4.841	-14.3738
4.8415	-14.0076
4.842	-12.7258
4.8425	-9.9792
4.843	-13.092
4.8435	-10.3455
4.844	-14.6484
4.8445	-14.0076
4.845	-17.395
4.8455	-13.7329
4.846	-12.1765
4.8465	-19.3176
4.847	-17.6697
4.8475	-16.2048
4.848	-8.2397
4.8485	-13.2751
4.849	-5.4016
4.8495	-11.261
4.85	-5.7678
4.8505	-6.0425
4.851	-4.5776
4.8515	-8.8806
4.852	-8.6975
4.8525	-6.3171
4.853	-7.5073
4.8535	-6.5002
4.854	-5.2185
4.8545	-0.1831
4.855	-0.7324
4.8555	1.7395
4.856	-6.8665
4.8565	-4.303
4.857	-12.4512
4.8575	-4.1199
4.858	-4.4861
4.8585	-8.606
4.859	-3.9368
4.8595	-0.824
4.86	-8.1482
4.8605	-4.303
4.861	-0.0916
4.8615	0.1831
4.862	1.5564
4.8625	-5.2185
4.863	1.9226
4.8635	1.2817
4.864	-3.2959
4.8645	-0.4578
4.865	0.4578
4.8655	0.6409
4.866	0.5493
4.8665	-6.5002
4.867	-1.2817
4.8675	2.1973
4.868	2.5635
4.8685	9.7961
4.869	-0.9155
4.8695	4.0283
4.87	4.8523
4.8705	7.6904
4.871	6.5918
4.8715	3.6621
4.872	7.3242
4.8725	3.6621
4.873	10.3455
4.8735	7.0496
4.874	4.8523
4.8745	4.9438
4.875	3.6621
4.8755	13.092
4.876	4.5776
4.8765	9.0637
4.877	9.4299
4.8775	7.5989
4.878	5.2185
4.8785	2.8381
4.879	7.6904
4.8795	6.8665
4.88	11.5356
4.8805	8.5144
4.881	10.6201
4.8815	9.7046
4.882	9.9792
4.8825	4.7607
4.883	6.3171
4.8835	3.479
4.884	15.6555
4.8845	17.395
4.885	24.353
4.8855	17.4866
4.886	6.5918
4.8865	14.9231
4.887	9.4299
4.8875	6.8665
4.888	11.3525
4.8885	17.395
4.889	16.6626
4.8895	10.7117
4.89	16.9373
4.8905	9.9792
4.891	14.5569
4.8915	13.6414
4.892	12.085
4.8925	12.4512
4.893	11.9934
4.8935	20.05
4.894	20.7825
4.8945	10.5286
4.895	16.2048
4.8955	10.7117
4.896	14.0991
4.8965	9.7961
4.897	13.916
4.8975	11.7188
4.898	12.7258
4.8985	17.9443
4.899	9.9792
4.8995	18.9514
4.9	21.5149
4.9005	13.4583
4.901	13.0005
4.9015	25.5432
4.902	20.6909
4.9025	15.2893
4.903	21.5149
4.9035	12.4512
4.904	10.437
4.9045	21.8811
4.905	20.3247
4.9055	21.6064
4.906	17.395
4.9065	19.5007
4.907	29.2053
4.9075	20.874
4.908	17.3035
4.9085	25.3601
4.909	23.4375
4.9095	17.395
4.91	17.1204
4.9105	16.9373
4.911	18.219
4.9115	23.8037
4.912	17.8528
4.9125	24.0784
4.913	29.0222
4.9135	31.4026
4.914	29.0222
4.9145	29.8462
4.915	24.353
4.9155	19.1345
4.916	22.1558
4.9165	20.6909
4.917	26.4587
4.9175	24.0784
4.918	19.9585
4.9185	28.0151
4.919	26.001
4.9195	26.2756
4.92	23.2544
4.9205	28.1067
4.921	27.5574
4.9215	22.3389
4.922	28.2898
4.9225	29.3884
4.923	28.4729
4.9235	27.7405
4.924	24.7192
4.9245	23.7122
4.925	25.6348
4.9255	27.0996
4.926	27.3743
4.9265	21.4233
4.927	20.4163
4.9275	20.9656
4.928	24.4446
4.9285	24.2615
4.929	25.0854
4.9295	17.7612
4.93	14.74
4.9305	13.916
4.931	14.1907
4.9315	23.6206
4.932	20.9656
4.9325	28.3813
4.933	29.9377
4.9335	28.656
4.934	28.9307
4.9345	33.5999
4.935	33.2336
4.9355	32.8674
4.936	20.1416
4.9365	26.825
4.937	29.3884
4.9375	21.0571
4.938	24.0784
4.9385	30.7617
4.939	30.4871
4.9395	34.6069
4.94	31.2195
4.9405	30.3955
4.941	32.5012
4.9415	21.4233
4.942	29.0222
4.9425	28.8391
4.943	27.832
4.9435	17.7612
4.944	22.1558
4.9445	25.5432
4.945	23.2544
4.9455	31.5857
4.946	26.9165
4.9465	33.783
4.947	31.7688
4.9475	32.0435
4.948	27.7405
4.9485	27.832
4.949	27.0996
4.9495	19.3176
4.95	17.0288
4.9505	24.8108
4.951	21.8811
4.9515	18.5852
4.952	20.9656
4.9525	25.2686
4.953	27.0996
4.9535	30.9448
4.954	25.9094
4.9545	20.1416
4.955	23.2544
4.9555	18.4021
4.956	13.8245
4.9565	16.8457
4.957	26.3672
4.9575	20.9656
4.958	25.4517
4.9585	24.8108
4.959	17.395
4.9595	24.9939
4.96	16.7542
4.9605	19.5007
4.961	19.3176
4.9615	22.0642
4.962	24.9939
4.9625	24.0784
4.963	23.3459
4.9635	29.0222
4.964	28.4729
4.9645	26.6418
4.965	30.4871
4.9655	28.656
4.966	20.5078
4.9665	29.3884
4.967	23.7122
4.9675	26.0925
4.968	26.0925
4.9685	29.8462
4.969	16.8457
4.9695	22.8882
4.97	15.1062
4.9705	12.8174
4.971	13.4583
4.9715	20.5994
4.972	9.7961
4.9725	5.4932
4.973	3.2043
4.9735	4.6692
4.974	5.4016
4.9745	7.5073
4.975	13.3667
4.9755	13.1836
4.976	24.5361
4.9765	26.2756
4.977	25.7263
4.9775	22.8882
4.978	27.832
4.9785	28.1982
4.979	27.4658
4.9795	23.6206
4.98	27.3743
4.9805	27.3743
4.981	25.3601
4.9815	21.2402
4.982	23.2544
4.9825	22.9797
4.983	10.8948
4.9835	14.5569
4.984	10.3455
4.9845	15.7471
4.985	10.437
4.9855	7.3242
4.986	3.7537
4.9865	10.437
4.987	8.5144
4.9875	-2.655
4.988	-3.3875
4.9885	1.1902
4.989	-1.1902
4.9895	-10.0708
4.99	9.613
4.9905	13.3667
4.991	15.7471
4.9915	26.6418
4.992	20.7825
4.9925	28.1067
4.993	26.5503
4.9935	22.2473
4.994	21.5149
4.9945	21.7896
4.995	16.8457
4.9955	7.9651
4.996	7.3242
4.9965	8.0566
4.997	11.0779
4.9975	7.9651
4.998	9.7961
4.9985	7.9651
4.999	0.9155
4.9995	1.3733
5	-1.1902
5.0005	-2.4719
5.001	-2.2888
5.0015	9.613
5.002	9.1553
5.0025	13.3667
5.003	8.7891
5.0035	11.1694
5.004	18.5852
5.0045	7.9651
5.005	20.7825
5.0055	14.5569
5.006	22.0642
5.0065	16.0217
5.007	19.2261
5.0075	2.9297
5.008	0.1831
5.0085	-3.6621
5.009	-8.0566
5.0095	-10.437
5.01	-19.3176
5.0105	-9.0637
5.011	-11.7188
5.0115	-9.2468
5.012	-15.1062
5.0125	-18.0359
5.013	-11.5356
5.0135	-4.7607
5.014	2.8381
5.0145	20.874
5.015	26.001
5.0155	35.0647
5.016	34.9731
5.0165	47.1497
5.017	53.2837
5.0175	61.7981
5.018	59.6008
5.0185	63.2629
5.019	66.4673
5.0195	58.5938
5.02	54.7485
5.0205	54.1077
5.021	52.5513
5.0215	30.2124
5.022	26.2756
5.0225	22.1558
5.023	14.6484
5.0235	11.261
5.024	2.655
5.0245	0.2747
5.025	-1.1902
5.0255	-4.3945
5.026	-22.2473
5.0265	-33.0505
5.027	-27.5574
5.0275	-37.0789
5.028	-49.7131
5.0285	-49.1638
5.029	-49.7131
5.0295	-41.4734
5.03	-22.4304
5.0305	-5.2185
5.031	22.7966
5.0315	34.1492
5.032	40.9241
5.0325	43.5791
5.033	48.6145
5.0335	43.3044
5.034	23.1628
5.0345	-0.2747
5.035	-8.6975
5.0355	-2.2888
5.036	-1.1902
5.0365	11.6272
5.037	17.4866
5.0375	20.05
5.038	30.2124
5.0385	24.8108
5.039	28.3813
5.0395	18.8599
5.04	5.5847
5.0405	-2.4719
5.041	-16.3879
5.0415	-21.1487
5.042	-18.9514
5.0425	-6.8665
5.043	-2.1973
5.0435	19.6838
5.044	61.5234
5.0445	98.4192
5.045	111.8774
5.0455	115.7227
5.046	116.6382
5.0465	100.7996
5.047	84.8694
5.0475	54.9316
5.048	39.917
5.0485	14.4653
5.049	13.092
5.0495	25.9094
5.05	33.3252
5.0505	17.1204
5.051	0.1831
5.0515	-19.5007
5.052	-37.262
5.0525	-36.5295
5.053	-34.1492
5.0535	-18.4937
5.054	3.6621
5.0545	30.1208
5.055	63.446
5.0555	75.6226
5.056	103.1799
5.0565	105.1941
5.057	88.8977
5.0575	76.9958
5.058	68.8477
5.0585	63.2629
5.059	55.7556
5.0595	43.4875
5.06	36.6211
5.0605	32.5012
5.061	24.2615
5.0615	26.4587
5.062	35.7056
5.0625	45.6848
5.063	39.6423
5.0635	43.396
5.064	48.4314
5.0645	54.1077
5.065	53.6499
5.0655	56.6711
5.066	58.7769
5.0665	58.8684
5.067	60.3333
5.0675	48.7976
5.068	52.2766
5.0685	50.354
5.069	61.4319
5.0695	53.1921
5.07	45.3186
5.0705	35.8887
5.071	23.8953
5.0715	15.1062
5.072	11.8103
5.0725	10.7117
5.073	14.5569
5.0735	0
5.074	-31.5857
5.0745	-39.2761
5.075	-39.1846
5.0755	-22.4304
5.076	-14.9231
5.0765	-11.5356
5.077	-10.8032
5.0775	-12.9089
5.078	-8.9722
5.0785	-1.1902
5.079	11.1694
5.0795	8.1482
5.08	5.127
5.0805	-5.5847
5.081	12.2681
5.0815	22.8882
5.082	30.4871
5.0825	42.572
5.083	48.6145
5.0835	88.8062
5.084	113.5254
5.0845	101.6235
5.085	72.6929
5.0855	61.4319
5.086	57.1289
5.0865	63.446
5.087	61.4319
5.0875	53.5583
5.088	60.5164
5.0885	65.0024
5.089	55.5725
5.0895	61.9812
5.09	74.2493
5.0905	79.3762
5.091	78.2776
5.0915	81.5735
5.092	74.9817
5.0925	54.7485
5.093	33.2336
5.0935	-2.655
5.094	-26.4587
5.0945	-41.4734
5.095	-32.959
5.0955	-38.4521
5.096	-31.2195
5.0965	-24.9023
5.097	-12.3596
5.0975	-0.5493
5.098	-0.2747
5.0985	2.0142
5.099	16.3879
5.0995	11.8103
5.1	-10.1624
5.1005	-21.6064
5.101	-39.0015
5.1015	-45.0439
5.102	-56.0303
5.1025	-47.5159
5.103	-43.9453
5.1035	-24.9939
5.104	0.7324
5.1045	18.4021
5.105	28.1067
5.1055	50.4456
5.106	57.9529
5.1065	39.3677
5.107	31.2195
5.1075	18.3105
5.108	14.0076
5.1085	-15.0146
5.109	-24.9939
5.1095	-21.0571
5.11	-27.2827
5.1105	-44.4031
5.111	-48.4314
5.1115	-58.5938
5.112	-79.01
5.1125	-108.1238
5.113	-131.5613
5.1135	-160.1257
5.114	-169.6472
5.1145	-147.1252
5.115	-138.5193
5.1155	-133.8501
5.116	-128.3569
5.1165	-99.7009
5.117	-49.2554
5.1175	-33.9661
5.118	-3.0212
5.1185	36.8042
5.119	60.6995
5.1195	47.6074
5.12	15.2893
5.1205	-43.6707
5.121	-106.6589
5.1215	-164.3372
5.122	-225.3113
5.1225	-253.9673
5.123	-229.8889
5.1235	-205.9021
5.124	-191.5283
5.1245	-157.196
5.125	-129.364
5.1255	-88.3484
5.126	-75.3479
5.1265	-79.5593
5.127	-78.186
5.1275	-74.5239
5.128	-86.1511
5.1285	-115.9058
5.129	-136.322
5.1295	-128.9062
5.13	-135.6812
5.1305	-140.8997
5.131	-119.1101
5.1315	-59.7839
5.132	-7.0496
5.1325	24.9939
5.133	62.1643
5.1335	88.2568
5.134	105.7434
5.1345	122.3145
5.135	144.8364
5.1355	184.2041
5.136	166.4429
5.1365	156.4636
5.137	145.8435
5.1375	118.2861
5.138	94.0247
5.1385	85.8765
5.139	85.968
5.1395	63.8123
5.14	30.304
5.1405	10.1624
5.141	8.3313
5.1415	-35.2478
5.142	-74.7986
5.1425	-109.7717
5.143	-126.8005
5.1435	-125.4272
5.144	-112.793
5.1445	-58.5022
5.145	14.8315
5.1455	12.2681
5.146	18.1274
5.1465	17.395
5.147	16.9373
5.1475	-6.5002
5.148	-7.2327
5.1485	-9.2468
5.149	-13.6414
5.1495	-3.5706
5.15	12.9089
5.1505	41.5649
5.151	35.614
5.1515	13.2751
5.152	26.6418
5.1525	42.4805
5.153	72.7844
5.1535	103.8208
5.154	128.8147
5.1545	121.8567
5.155	95.7642
5.1555	72.1436
5.156	43.9453
5.1565	15.8386
5.157	1.3733
5.1575	-0.1831
5.158	-8.5144
5.1585	-16.0217
5.159	-62.6221
5.1595	-200.7751
5.16	-334.0759
5.1605	-411.0718
5.161	-455.1086
5.1615	-478.363
5.162	-492.4622
5.1625	-463.2568
5.163	-337.3718
5.1635	-166.3513
5.164	16.6626
5.1645	161.4075
5.165	268.2495
5.1655	320.7092
5.166	308.5327
5.1665	297.7295
5.167	220.7336
5.1675	162.6892
5.168	77.179
5.1685	21.6064
5.169	-7.6904
5.1695	72.6013
5.17	169.4641
5.1705	130.2795
5.171	87.4329
5.1715	30.1208
5.172	-5.2185
5.1725	-17.8528
5.173	-27.9236
5.1735	-56.488
5.174	-83.9539
5.1745	-94.7571
5.175	-116.7297
5.1755	-236.7554
5.176	-308.3496
5.1765	-354.2175
5.177	-367.7673
5.1775	-368.5913
5.178	-344.9707
5.1785	-304.3213
5.179	-303.0396
5.1795	-250.6714
5.18	-194.8242
5.1805	-166.9922
5.181	-131.1951
5.1815	-62.6221
5.182	-1.2817
5.1825	23.2544
5.183	88.1653
5.1835	146.6675
5.184	122.9553
5.1845	93.75
5.185	98.6023
5.1855	133.2092
5.186	111.8774
5.1865	75.6226
5.187	55.2063
5.1875	96.405
5.188	108.8562
5.1885	-71.1365
5.189	-290.4968
5.1895	-470.6726
5.19	-545.5627
5.1905	-587.3108
5.191	-628.2349
5.1915	-592.2546
5.192	-518.0054
5.1925	-468.9331
5.193	-390.564
5.1935	-338.8367
5.194	-244.812
5.1945	-190.6128
5.195	-134.3994
5.1955	-164.8865
5.196	-264.0381
5.1965	-323.7305
5.197	-299.2859
5.1975	-280.9753
5.198	-94.6655
5.1985	209.3811
5.199	557.7393
5.1995	965.9729
5.2	1228.8208
5.2005	1407.8979
5.201	1414.5813
5.2015	1315.2466
5.202	1145.7825
5.2025	930.0842
5.203	735.9009
5.2035	542.3584
5.204	361.1755
5.2045	214.4165
5.205	52.5513
5.2055	-52.0935
5.206	-88.5315
5.2065	-113.6169
5.207	-139.8926
5.2075	-147.4915
5.208	-70.4956
5.2085	-42.9382
5.209	-32.3181
5.2095	-22.9797
5.21	-19.9585
5.2105	68.1152
5.211	128.9978
5.2115	208.4656
5.212	259.2773
5.2125	289.5813
5.213	174.2249
5.2135	6.7749
5.214	-187.5916
5.2145	-351.4709
5.215	-446.4111
5.2155	-504.5471
5.216	-510.498
5.2165	-477.2644
5.217	-374.9084
5.2175	-260.0098
5.218	-157.9285
5.2185	-94.2078
5.219	-36.8042
5.2195	48.2483
5.22	104.6448
5.2205	105.835
5.221	87.616
5.2215	-8.7891
5.222	-74.3408
5.2225	-106.2927
5.223	-159.0271
5.2235	-204.071
5.224	-240.1428
5.2245	-246.7346
5.225	-244.7205
5.2255	-206.0852
5.226	-108.0322
5.2265	-54.657
5.227	-60.791
5.2275	-64.27
5.228	-120.9412
5.2285	-252.594
5.229	-302.8564
5.2295	-310.6384
5.23	-250.2136
5.2305	-200.592
5.231	-178.9856
5.2315	-126.4343
5.232	-70.4041
5.2325	-63.0798
5.233	-31.2195
5.2335	25.6348
5.234	43.9453
5.2345	9.9792
5.235	-64.7278
5.2355	-154.9988
5.236	-232.7271
5.2365	-313.5681
5.237	-377.3804
5.2375	-428.5583
5.238	-399.6277
5.2385	-279.6021
5.239	-78.186
5.2395	140.7166
5.24	178.894
5.2405	149.8718
5.241	183.4717
5.2415	192.4438
5.242	206.2683
5.2425	208.9233
5.243	194.3665
5.2435	221.6492
5.244	237.9456
5.2445	237.3047
5.245	220.0928
5.2455	187.2253
5.246	148.4985
5.2465	158.1116
5.247	110.2295
5.2475	72.2351
5.248	66.8335
5.2485	28.8391
5.249	36.8958
5.2495	20.7825
5.25	131.5613
5.2505	253.1433
5.251	322.4487
5.2515	333.4351
5.252	299.1028
5.2525	256.2561
5.253	179.3518
5.2535	98.053
5.254	125.885
5.2545	181.4575
5.255	199.1272
5.2555	188.0493
5.256	155.9143
5.2565	145.5688
5.257	137.97
5.2575	138.2446
5.258	147.9492
5.2585	146.6675
5.259	94.7571
5.2595	21.3318
5.26	-70.9534
5.2605	-130.0964
5.261	-173.6755
5.2615	-228.0579
5.262	-291.2292
5.2625	-311.8286
5.263	-316.6809
5.2635	-274.3835
5.264	-209.2896
5.2645	-129.9133
5.265	-59.8755
5.2655	16.7542
5.266	57.5867
5.2665	75.2563
5.267	92.1936
5.2675	89.9963
5.268	68.573
5.2685	29.7546
5.269	20.7825
5.2695	17.6697
5.27	-7.5073
5.2705	-26.2756
5.271	-39.3677
5.2715	-40.6494
5.272	-42.2974
5.2725	-38.5437
5.273	-47.6074
5.2735	-55.2063
5.274	-79.1931
5.2745	-81.0242
5.275	-74.4324
5.2755	-75.3479
5.276	-84.7778
5.2765	-86.6089
5.277	-83.2214
5.2775	-77.3621
5.278	-77.179
5.2785	-84.3201
5.279	-78.9185
5.2795	-79.5593
5.28	-76.9043
5.2805	-75.1648
5.281	-78.0945
5.2815	-73.7
5.282	-69.6716
5.2825	-65.2771
5.283	-54.1992
5.2835	-48.6145
5.284	-44.0369
5.2845	-42.572
5.285	-46.6919
5.2855	-49.4385
5.286	-40.0085
5.2865	-34.8816
5.287	-42.572
5.2875	-38.1775
5.288	-41.1072
5.2885	-34.9731
5.289	-30.8533
5.2895	-23.3459
5.29	-19.5007
5.2905	-22.522
5.291	-25.2686
5.2915	-17.9443
5.292	-16.1133
5.2925	-10.2539
5.293	-18.4937
5.2935	-8.3313
5.294	-13.916
5.2945	-12.1765
5.295	0.6409
5.2955	2.4719
5.296	-1.7395
5.2965	7.2327
5.297	-2.0142
5.2975	-0.6409
5.298	-1.8311
5.2985	-6.4087
5.299	1.4648
5.2995	-2.655
5.3	3.6621
5.3005	5.7678
5.301	6.134
5.3015	4.7607
5.302	5.0354
5.3025	0.2747
5.303	4.2114
5.3035	8.8806
5.304	3.2959
5.3045	13.8245
5.305	4.303
5.3055	-1.4648
5.306	3.2043
5.3065	8.6975
5.307	4.303
5.3075	-2.4719
5.308	4.2114
5.3085	0.9155
5.309	6.3171
5.3095	15.2893
5.31	14.9231
5.3105	16.3879
5.311	14.9231
5.3115	14.1907
5.312	10.6201
5.3125	9.4299
5.313	4.6692
5.3135	2.5635
5.314	1.3733
5.3145	-1.1902
5.315	-1.3733
5.3155	0.1831
5.316	4.303
5.3165	2.1973
5.317	-4.4861
5.3175	0.0916
5.318	2.7466
5.3185	-1.1902
5.319	2.1057
5.3195	-5.7678
5.32	-13.0005
5.3205	-14.0991
5.321	-13.5498
5.3215	-7.1411
5.322	-11.6272
5.3225	-13.092
5.323	-6.8665
5.3235	-7.0496
5.324	-9.2468
5.3245	-14.1907
5.325	-7.8735
5.3255	-15.4724
5.326	-1.9226
5.3265	-7.8735
5.327	-11.1694
5.3275	-7.2327
5.328	-9.9792
5.3285	-4.5776
5.329	-3.7537
5.3295	3.2043
5.33	-7.0496
5.3305	-7.5989
5.331	-1.0071
5.3315	-12.7258
5.332	-10.0708
5.3325	-12.6343
5.333	-2.7466
5.3335	-7.9651
5.334	-7.5073
5.3345	-8.9722
5.335	-6.958
5.3355	4.1199
5.336	2.8381
5.3365	5.6763
5.337	-2.4719
5.3375	-5.6763
5.338	-7.3242
5.3385	-7.782
5.339	-12.8174
5.3395	0.6409
5.34	-2.0142
5.3405	-2.5635
5.341	-3.9368
5.3415	-8.1482
5.342	-7.1411
5.3425	-0.1831
5.343	0.3662
5.3435	-0.6409
5.344	2.0142
5.3445	3.0212
5.345	7.2327
5.3455	3.2959
5.346	3.8452
5.3465	5.6763
5.347	3.9368
5.3475	8.0566
5.348	12.9089
5.3485	3.9368
5.349	7.4158
5.3495	4.6692
5.35	-5.3101
5.3505	0.824
5.351	-1.1902
5.3515	-7.0496
5.352	-1.4648
5.3525	0.4578
5.353	-1.1902
5.3535	0.1831
5.354	-5.5847
5.3545	-3.3875
5.355	-1.3733
5.3555	-3.479
5.356	4.8523
5.3565	-0.824
5.357	-3.7537
5.3575	-13.0005
5.358	-4.8523
5.3585	-5.8594
5.359	-6.6833
5.3595	-6.8665
5.36	1.3733
5.3605	-0.9155
5.361	-6.4087
5.3615	3.9368
5.362	-3.7537
5.3625	-1.6479
5.363	-1.1902
5.3635	-1.6479
5.364	-0.6409
5.3645	-4.303
5.365	-3.0212
5.3655	-11.261
5.366	-11.4441
5.3665	-10.6201
5.367	-3.3875
5.3675	-5.2185
5.368	-1.4648
5.3685	-7.0496
5.369	2.1057
5.3695	-3.7537
5.37	-10.0708
5.3705	-10.7117
5.371	-7.6904
5.3715	-20.2332
5.372	-11.9019
5.3725	-13.092
5.373	-10.7117
5.3735	-17.9443
5.374	-10.437
5.3745	-8.0566
5.375	-5.2185
5.3755	-9.2468
5.376	-5.5847
5.3765	-3.7537
5.377	-9.7961
5.3775	-1.5564
5.378	-1.9226
5.3785	-4.8523
5.379	-1.3733
5.3795	-4.9438
5.38	-12.3596
5.3805	-7.782
5.381	-4.8523
5.3815	-3.0212
5.382	0.1831
5.3825	5.127
5.383	-4.8523
5.3835	4.0283
5.384	-3.6621
5.3845	-1.2817
5.385	-5.2185
5.3855	-2.2888
5.386	-4.6692
5.3865	-3.0212
5.387	-4.9438
5.3875	-0.0916
5.388	-1.9226
5.3885	3.9368
5.389	-3.7537
5.3895	4.0283
5.39	-3.7537
5.3905	-3.3875
5.391	6.3171
5.3915	5.9509
5.392	-4.4861
5.3925	4.303
5.393	-0.824
5.3935	4.5776
5.394	5.2185
5.3945	6.5918
5.395	3.5706
5.3955	6.958
5.396	2.0142
5.3965	7.1411
